channel,id,url,timespan,text,image,likes,comments,shares
businessinsider,10157480389679071,https://m.facebook.com/story.php?story_fbid=10157480389679071&id=20446254070,10.431388888888891,LIVE UPDATES: Marie Newman defeats Rep. Dan Lipinski in major upset in Illinois' 3rd Congressional District.,1.0,433.0,27.0,131
businessinsider,10157480371074071,https://m.facebook.com/story.php?story_fbid=10157480371074071&id=20446254070,10.559166666666666,"After thousands of reported Uber and Lyft assaults, people on TikTok are posting fake phone calls to help passengers escape dangerous situations",1.0,19.0,0.0,12
businessinsider,10157480196289071,https://m.facebook.com/story.php?story_fbid=10157480196289071&id=20446254070,11.3725,"17 March at 16:21 ·
A therapist gives 10 tips on dealing with anxiety about the coronavirus.",0.0,48.0,5.0,6
businessinsider,10157479906544071,https://m.facebook.com/story.php?story_fbid=10157479906544071&id=20446254070,12.693055555555556,"LIVE RESULTS: Biden decisively wins Florida Democratic primary, follow full results here",1.0,190.0,90.0,51
businessinsider,10157479823404071,https://m.facebook.com/story.php?story_fbid=10157479823404071&id=20446254070,13.095,A Kentucky man with coronavirus refused orders to quarantine himself. Now sheriff deputies are stationed outside his door.,1.0,176.0,46.0,69
businessinsider,10157479464959071,https://m.facebook.com/story.php?story_fbid=10157479464959071&id=20446254070,14.953888888888885,Photos show what San Francisco looked like the day before residents were ordered to 'shelter in place' for 3 weeks to contain the coronavirus,1.0,27.0,2.0,4
businessinsider,10157479420469071,https://m.facebook.com/story.php?story_fbid=10157479420469071&id=20446254070,15.173333333333336,"The US has reported more than 100 coronavirus deaths among over 6,100 cases. Here's what we know about the US patients.",1.0,48.0,16.0,35
businessinsider,10157479336579071,https://m.facebook.com/story.php?story_fbid=10157479336579071&id=20446254070,15.484444444444444,Los Angeles County is reducing arrests and releasing inmates early to stem the coronavirus outbreak,1.0,70.0,26.0,25
businessinsider,10157479217864071,https://m.facebook.com/story.php?story_fbid=10157479217864071&id=20446254070,16.02,"A homeless person in Silicon Valley died of the coronavirus Monday, the same day that a 3-week 'shelter in place' was ordered for the San Francisco Bay Area",1.0,55.0,2.0,15
businessinsider,10157479107864071,https://m.facebook.com/story.php?story_fbid=10157479107864071&id=20446254070,16.546666666666667,China complains its image is 'seriously tarnished' by American journalists and is retaliating against them,1.0,18.0,41.0,4
businessinsider,10157479055464071,https://m.facebook.com/story.php?story_fbid=10157479055464071&id=20446254070,16.791666666666668,Mount Sinai offshoot Rx.Health rolls out coronavirus virtual care hub for free,1.0,9.0,0.0,2
businessinsider,10157478928034071,https://m.facebook.com/story.php?story_fbid=10157478928034071&id=20446254070,17.38083333333333,New York mayor Bill de Blasio says he may issue a 'shelter in place' order in the next 48 hours,1.0,1376.0,229.0,584
businessinsider,10157478848119071,https://m.facebook.com/story.php?story_fbid=10157478848119071&id=20446254070,17.771944444444443,Utah Jazz's Donovan Mitchell says the 'scariest part' about testing positive for COVID-19 is not showing any symptoms,1.0,14.0,0.0,4
businessinsider,10157478829754071,https://m.facebook.com/story.php?story_fbid=10157478829754071&id=20446254070,17.844444444444445,"Millions of voters face an impossible choice: Vote in Tuesday's state primaries and risk coronavirus exposure, or stay home",1.0,7.0,7.0,3
businessinsider,10157478598144071,https://m.facebook.com/story.php?story_fbid=10157478598144071&id=20446254070,18.954444444444444,The UK has offered businesses £330 billion worth of loans to stop them from going bankrupt during the coronavirus outbreak,1.0,51.0,5.0,16
businessinsider,10157478571919071,https://m.facebook.com/story.php?story_fbid=10157478571919071&id=20446254070,19.099444444444444,The Trump administration doesn't have its story straight on how hard coronavirus is going to hit the economy | Markets Insider,1.0,39.0,25.0,2
businessinsider,10157478550889071,https://m.facebook.com/story.php?story_fbid=10157478550889071&id=20446254070,19.21638888888889,Coronavirus emergency funds for restaurant workers are being set up — but they are trying to plug a massive shortfall,1.0,50.0,1.0,12
businessinsider,10157478484409071,https://m.facebook.com/story.php?story_fbid=10157478484409071&id=20446254070,19.562222222222218,"New Zealand detained foreigners who refused self-isolation amid the novel coronavirus outbreak, and said they could face deportation",1.0,35.0,1.0,11
businessinsider,10157478466704071,https://m.facebook.com/story.php?story_fbid=10157478466704071&id=20446254070,19.646666666666672,B-52 bombers are on hand near Las Vegas for one of the Air Force's most realistic exercises this month,1.0,51.0,2.0,17
businessinsider,10157478070249071,https://m.facebook.com/story.php?story_fbid=10157478070249071&id=20446254070,21.92583333333333,The Trump administration plans to ask for an $850 billion stimulus package as coronavirus hits the US economy | Markets Insider,1.0,38.0,27.0,11
businessinsider,10157477928204071,https://m.facebook.com/story.php?story_fbid=10157477928204071&id=20446254070,22.786388888888887,30 Big Tech Predictions for 2020,1.0,12.0,2.0,6
businessinsider,10157477919134071,https://m.facebook.com/story.php?story_fbid=10157477919134071&id=20446254070,22.832777777777782,"'Refinance your mortgage, take the money, and buy some stocks': An investment chief overseeing $7 billion says he's all-in on equities amid the mass coronavirus selloff — and shares 5 stocks he just bought",1.0,203.0,106.0,214
businessinsider,10157477896889071,https://m.facebook.com/story.php?story_fbid=10157477896889071&id=20446254070,22.96083333333333,"A volatile stock market has repeatedly triggered so-called circuit breakers. Here's what they are, and what sets them off. | Markets Insider",1.0,43.0,0.0,13
businessinsider,10157477745249071,https://m.facebook.com/story.php?story_fbid=10157477745249071&id=20446254070,23.59555555555556,An investment chief whose ETF has surged 24% during the coronavirus meltdown details his strategy for profiting during stock-market crashes,1.0,33.0,5.0,2
businessinsider,10157477679154071,https://m.facebook.com/story.php?story_fbid=10157477679154071&id=20446254070,23.92583333333333,"Coronavirus deaths are so high in Italy that some places have waiting list for burials, and funerals are taking place with no family members there",1.0,284.0,38.0,103
businessinsider,10157477527249071,https://m.facebook.com/story.php?story_fbid=10157477527249071&id=20446254070,1.0302777777777778,French people ignored officials' warnings to isolate themselves over the coronavirus. Now they need a form to leave the house.,1.0,278.0,43.0,216
businessinsider,10157477352954071,https://m.facebook.com/story.php?story_fbid=10157477352954071&id=20446254070,2.594444444444445,Israel is tracking its coronavirus patients through their phones to make sure they obey strict quarantine policies,1.0,154.0,24.0,63
businessinsider,10157477249099071,https://m.facebook.com/story.php?story_fbid=10157477249099071&id=20446254070,3.2616666666666667,5 major chains including KFC and Chipotle are offering free delivery right now due to the coronavirus pandemic,1.0,74.0,1.0,14
businessinsider,10157477191054071,https://m.facebook.com/story.php?story_fbid=10157477191054071&id=20446254070,3.773888888888889,"The worst-hit coronavirus survivors could be left with lung damage that takes up to 15 years to heal, UK intensive-care specialists say",1.0,64.0,6.0,44
businessinsider,10157477079299071,https://m.facebook.com/story.php?story_fbid=10157477079299071&id=20446254070,4.7716666666666665,"Coronavirus is helping to drive twice as much traffic as last year to Akamai's networks, but Akamai's CEO says its services are 'running normally'",1.0,48.0,0.0,10
businessinsider,10157477054734071,https://m.facebook.com/story.php?story_fbid=10157477054734071&id=20446254070,5.0725,ServiceNow is giving government agencies free access to apps designed to help them respond to the coronavirus faster and more efficiently,1.0,47.0,5.0,9
businessinsider,10157477010764071,https://m.facebook.com/story.php?story_fbid=10157477010764071&id=20446254070,5.606388888888889,"The San Francisco Bay Area's 28,200 homeless are left in limbo as officials order residents to stay indoors for 3 weeks in an effort to contain the coronavirus",1.0,48.0,15.0,11
businessinsider,10157476936259071,https://m.facebook.com/story.php?story_fbid=10157476936259071&id=20446254070,6.583055555555554,Elon Musk told Tesla employees in a leaked email that they don't have to go to work if they're sick or worried about the coronavirus,1.0,12137.0,430.0,2484
businessinsider,10157476878389071,https://m.facebook.com/story.php?story_fbid=10157476878389071&id=20446254070,7.407222222222222,14 statistics you probably didn't know about preventative health care in the United States,1.0,20.0,0.0,2
businessinsider,10157476654229071,https://m.facebook.com/story.php?story_fbid=10157476654229071&id=20446254070,9.773333333333332,Pennsylvania is closing its liquor stores to stop the spread of the novel coronavirus,1.0,70.0,41.0,85
businessinsider,10157476605064071,https://m.facebook.com/story.php?story_fbid=10157476605064071&id=20446254070,10.165833333333332,"Fans are turning their favorite celebrities into hand sanitizer memes, from Ariana Grande to Chris Evans",1.0,25.0,0.0,2
businessinsider,10157476367309071,https://m.facebook.com/story.php?story_fbid=10157476367309071&id=20446254070,11.588611111111113,"Thousands of student-athletes might get an extra year of eligibility because of coronavirus, but it doesn't include basketball yet, and some big names want that changed",1.0,34.0,0.0,12
businessinsider,10157475968754071,https://m.facebook.com/story.php?story_fbid=10157475968754071&id=20446254070,14.263333333333335,Trump coronavirus task force coordinator says millennials 'are the core group that will stop this virus',1.0,37.0,25.0,10
businessinsider,10157475968719071,https://m.facebook.com/story.php?story_fbid=10157475968719071&id=20446254070,14.263611111111109,Trump said the US 'may be' headed toward a recession as a result of the economic damage from the coronavirus | Markets Insider,1.0,55.0,64.0,17
businessinsider,10157475898429071,https://m.facebook.com/story.php?story_fbid=10157475898429071&id=20446254070,14.691944444444443,THE SUBSCRIPTION PAYMENTS ECOSYSTEM: Consumers' rising interest in subscriptions is driving merchants to offer these services — here's what solutions providers need to know to capitalize on the opportunity,1.0,6.0,0.0,2
businessinsider,10157475816114071,https://m.facebook.com/story.php?story_fbid=10157475816114071&id=20446254070,15.2475,"Coronavirus relief bill that includes paid sick leave won't pass the Senate, GOP lawmaker says | Markets Insider",1.0,77.0,75.0,37
businessinsider,10157475753149071,https://m.facebook.com/story.php?story_fbid=10157475753149071&id=20446254070,15.621944444444445,"Dow plunges 2,997 points in biggest drop since 1987 as Fed emergency actions fail to calm coronavirus fears | Markets Insider",1.0,156.0,67.0,40
businessinsider,10157475726824071,https://m.facebook.com/story.php?story_fbid=10157475726824071&id=20446254070,15.7725,First known coronavirus death of US military veteran reported in Oregon,1.0,39.0,2.0,11
businessinsider,10157475643459071,https://m.facebook.com/story.php?story_fbid=10157475643459071&id=20446254070,16.241388888888892,Watch people quarantined in Spain leaning out of windows to applaud frontline medical workers fighting the coronavirus,1.0,124.0,5.0,15
NowThisNews,3371304212959679,https://m.facebook.com/story.php?story_fbid=3371304212959679&id=341163402640457,9.028611111111113,"18 hrs ·
'We've had viruses for years... I want the hotel rooms open' — The mayor of Las Vegas gave this unbelievably alarming interview to Anderson Cooper",0.0,125.0,124.0,157
NowThisNews,3371303299626437,https://m.facebook.com/story.php?story_fbid=3371303299626437&id=341163402640457,10.034722222222221,"18 hrs ·
Trump is continuing to attack women journalists of color for doing their jobs, even through the pandemic",0.0,143.0,254.0,93
NowThisNews,3371301952959905,https://m.facebook.com/story.php?story_fbid=3371301952959905&id=341163402640457,10.793055555555556,"21 hrs ·
Behold! The many (un)scientific theories of Donald Trump...",0.0,65.0,44.0,45
NowThisNews,3371565919600175,https://m.facebook.com/story.php?story_fbid=3371565919600175&id=341163402640457,11.281111111111109,This Designer Turns Algae into Carbon-Negative Plastic,1.0,103.0,5.0,14
NowThisNews,3372141259542641,https://m.facebook.com/story.php?story_fbid=3372141259542641&id=341163402640457,15.043611111111113,NBA Could Soon Reopen Practice Facilities As States Ease Coronavirus Restrictions,1.0,35.0,5.0,9
NowThisNews,3372083082881792,https://m.facebook.com/story.php?story_fbid=3372083082881792&id=341163402640457,16.1925,11 Ways to Spend Your Ramadan While in Quarantine,1.0,85.0,0.0,15
NowThisNews,3371941522895948,https://m.facebook.com/story.php?story_fbid=3371941522895948&id=341163402640457,17.043611111111108,"Most Americans Support Stay-At-Home Orders, Despite Protests & Reopenings",1.0,716.0,87.0,107
NowThisNews,3371750032915097,https://m.facebook.com/story.php?story_fbid=3371750032915097&id=341163402640457,17.29111111111111,Children in Spain Allowed Outside for the First Time in Weeks,1.0,363.0,9.0,79
NowThisNews,3371730192917081,https://m.facebook.com/story.php?story_fbid=3371730192917081&id=341163402640457,19.012777777777774,10 Ways To Celebrate Ramadan 2020 at Home,1.0,46.0,10.0,3
NowThisNews,3371540419602725,https://m.facebook.com/story.php?story_fbid=3371540419602725&id=341163402640457,20.031388888888888,"Boris Johnson Is Back At Work And Warns Against Risking ""A Second Outbreak""",1.0,222.0,28.0,36
NowThisNews,3371506046272829,https://m.facebook.com/story.php?story_fbid=3371506046272829&id=341163402640457,20.56194444444445,New Zealand Claims “Elimination” Of Coronavirus As Case Numbers Shrink,1.0,1398.0,104.0,552
NowThisNews,3371219899634777,https://m.facebook.com/story.php?story_fbid=3371219899634777&id=341163402640457,22.29111111111111,"Disney Heiress: ""What The Actual F***???"" After Company Furloughs 100K Workers",1.0,1115.0,95.0,379
NowThisNews,3363797327043701,https://m.facebook.com/story.php?story_fbid=3363797327043701&id=341163402640457,12.286388888888887,"26 April at 11:00 ·
‘I’m accurately quoted in the Washington Post.’ — CDC Director Robert Redfield confirmed that a second, more severe wave of COVID-19 could be coming, contradicting Trump’s claim that reporters got it wrong",0.0,366.0,134.0,615
NowThisNews,3363822707041163,https://m.facebook.com/story.php?story_fbid=3363822707041163&id=341163402640457,13.781666666666665,These Eco-Friendly Masks Are Made From Recycled Ocean Plastic,1.0,723.0,41.0,160
NowThisNews,3363795230377244,https://m.facebook.com/story.php?story_fbid=3363795230377244&id=341163402640457,15.786111111111113,"26 April at 11:00 ·
During the 1918 flu, San Francisco lifted its lockdown early — and paid a dire price",0.0,742.0,92.0,370
NowThisNews,3363820807041353,https://m.facebook.com/story.php?story_fbid=3363820807041353&id=341163402640457,17.281944444444445,Why We Can’t Quit “Animal Crossing”,1.0,60.0,10.0,9
NowThisNews,3360819704008130,https://m.facebook.com/story.php?story_fbid=3360819704008130&id=341163402640457,18.27888888888889,27 Exciting Debut Authors You Can Support During the Shutdowns,1.0,61.0,6.0,10
NowThisNews,3368398543250246,https://m.facebook.com/story.php?story_fbid=3368398543250246&id=341163402640457,20.0275,"26 April at 08:00 ·
This fake Lysol ad reminds people that—despite the president’s remarks—disinfectants are never meant to be used medically",0.0,276.0,89.0,101
NowThisNews,3363819400374827,https://m.facebook.com/story.php?story_fbid=3363819400374827&id=341163402640457,21.777777777777782,These Creepy Museum Objects Will Keep You Up At Night,1.0,36.0,6.0,9
NowThisNews,3363800557043378,https://m.facebook.com/story.php?story_fbid=3363800557043378&id=341163402640457,12.291111111111109,"25 April at 11:00 ·
Watch this medical scientist react to Trump’s latest comments on coronavirus research",0.0,850.0,376.0,510
NowThisNews,3363817750374992,https://m.facebook.com/story.php?story_fbid=3363817750374992&id=341163402640457,13.788333333333336,In This Together: DJ Group Hosts 9-Hour Virtual Dance Marathon,1.0,78.0,5.0,17
NowThisNews,3363799950376772,https://m.facebook.com/story.php?story_fbid=3363799950376772&id=341163402640457,15.780833333333335,"25 April at 11:00 ·
‘Sen. McConnell, who’s getting bailed out here?’ — Gov. Cuomo tore into Mitch McConnell for implying that Republican leaders shouldn’t care about COVID-19 because it is mostly hurting ‘blue states’",0.0,224.0,66.0,91
NowThisNews,3363816417041792,https://m.facebook.com/story.php?story_fbid=3363816417041792&id=341163402640457,17.282222222222227,Two Nurses Get Married With Photos of Loved Ones In The Pews,1.0,569.0,26.0,69
NowThisNews,3360814617341972,https://m.facebook.com/story.php?story_fbid=3360814617341972&id=341163402640457,18.2825,Kim Kardashian's Legal Mentor Proves You Don't Need to Hold Office to Make a Change,1.0,113.0,28.0,23
NowThisNews,3363798023710298,https://m.facebook.com/story.php?story_fbid=3363798023710298&id=341163402640457,20.28,"25 April at 08:00 ·
Dr. Birx’s reaction as Trump suggests injecting people with disinfectant and ultraviolet light says it all 👀",0.0,491.0,637.0,210
NowThisNews,3363814877041946,https://m.facebook.com/story.php?story_fbid=3363814877041946&id=341163402640457,21.777777777777782,How Muslim Businesses Observing Ramadan Are Overcoming COVID-19 Setbacks,1.0,161.0,20.0,21
NowThisNews,3363847697038664,https://m.facebook.com/story.php?story_fbid=3363847697038664&id=341163402640457,10.027777777777779,These Eco-Friendly Masks Are Made From Recycled Ocean Plastic,1.0,1064.0,27.0,304
NowThisNews,3362821060474661,https://m.facebook.com/story.php?story_fbid=3362821060474661&id=341163402640457,11.286111111111113,"24 April at 11:00 ·
Watch what happened after this CNN reporter pressed Trump on why he was congratulating himself the day the COVID-19 death toll reached 40,000 in America",0.0,481.0,426.0,400
NowThisNews,3362817853808315,https://m.facebook.com/story.php?story_fbid=3362817853808315&id=341163402640457,12.54,"24 April at 11:00 ·
You could be contributing to the extinction of bees without even knowing it — so Julia Louis-Dreyfus joined us before the coronavirus lockdown to explain how you can take action",0.0,171.0,9.0,68
NowThisNews,3363845853705515,https://m.facebook.com/story.php?story_fbid=3363845853705515&id=341163402640457,13.66,Why We Can’t Quit “Animal Crossing”,1.0,49.0,11.0,8
NowThisNews,3363842073705893,https://m.facebook.com/story.php?story_fbid=3363842073705893&id=341163402640457,13.694166666666666,"24 April at 08:15 ·
Gov. Cuomo made it crystal clear to anti-lockdown protesters: ‘What is worse than death?’",0.0,871.0,165.0,179
NowThisNews,3363812230375544,https://m.facebook.com/story.php?story_fbid=3363812230375544&id=341163402640457,13.948611111111115,Two Nurses Get Married With Photos of Loved Ones In The Pews,1.0,420.0,33.0,59
NowThisNews,3362814170475350,https://m.facebook.com/story.php?story_fbid=3362814170475350&id=341163402640457,14.277777777777779,"24 April at 08:15 ·
Gov. Cuomo made it crystal clear to anti-lockdown protesters: ‘What is worse than death?’",0.0,612.0,83.0,96
NowThisNews,3363620397061394,https://m.facebook.com/story.php?story_fbid=3363620397061394&id=341163402640457,14.535555555555556,Two Nurses Get Married With Photos of Loved Ones In The Pews,1.0,265.0,10.0,29
NowThisNews,3363615590395208,https://m.facebook.com/story.php?story_fbid=3363615590395208&id=341163402640457,15.028055555555556,Beyoncé to Donate $6 Million Toward Mental Health Services During COVID-19 Crisis,1.0,2171.0,90.0,563
NowThisNews,3363114773778623,https://m.facebook.com/story.php?story_fbid=3363114773778623&id=341163402640457,16.03638888888889,Deaf Community Members Want An Interpreter At Trump’s Coronavirus Briefings,1.0,554.0,182.0,187
NowThisNews,3363046490452118,https://m.facebook.com/story.php?story_fbid=3363046490452118&id=341163402640457,18.03333333333333,“Parks And Rec” Cast Reuniting For A Socially Distanced Charity Special,1.0,163.0,12.0,32
NowThisNews,3363041493785951,https://m.facebook.com/story.php?story_fbid=3363041493785951&id=341163402640457,19.03,Stacey Abrams Fights For a Fair Count In The 2020 Census,1.0,808.0,73.0,290
NowThisNews,3363030847120349,https://m.facebook.com/story.php?story_fbid=3363030847120349&id=341163402640457,20.07638888888889,Shake Shack Returning $10M Federal Loan Amid Backlash Over Small Business Funding,1.0,359.0,25.0,72
NowThisNews,3362930790463688,https://m.facebook.com/story.php?story_fbid=3362930790463688&id=341163402640457,20.779444444444444,Trump: Could We Inject Disinfectant? Doctors & Lysol: Do NOT Do That,1.0,494.0,427.0,510
NowThisNews,3362732400483527,https://m.facebook.com/story.php?story_fbid=3362732400483527&id=341163402640457,21.53305555555556,These Creepy Museum Objects Will Keep You Up At Night,1.0,38.0,5.0,10
NowThisNews,3362653807158053,https://m.facebook.com/story.php?story_fbid=3362653807158053&id=341163402640457,22.52638888888889,How Muslim Businesses Observing Ramadan Are Overcoming COVID-19 Setbacks,1.0,111.0,10.0,17
NowThisNews,3359711554118945,https://m.facebook.com/story.php?story_fbid=3359711554118945&id=341163402640457,9.043888888888887,"23 April at 11:00 ·
‘It was nothing short of pure survival.’ — This is what those experiencing homelessness amid COVID-19 are going through",0.0,97.0,12.0,35
NowThisNews,3359710514119049,https://m.facebook.com/story.php?story_fbid=3359710514119049&id=341163402640457,10.035277777777775,"23 April at 11:00 ·
‘We have to go out and do it ourselves.’ — This Republican governor went around Trump to acquire 500,000 COVID-19 tests from South Korea",0.0,2720.0,185.0,600
NowThisNews,3359709357452498,https://m.facebook.com/story.php?story_fbid=3359709357452498&id=341163402640457,10.793888888888885,"23 April at 08:00 ·
'We've had viruses for years... I want the hotel rooms open' — The mayor of Las Vegas gave this unbelievably alarming interview to Anderson Cooper",0.0,475.0,772.0,427
NowThisNews,3360740527349381,https://m.facebook.com/story.php?story_fbid=3360740527349381&id=341163402640457,11.79,In This Together: Texas Couple Ties the Knot in Adorable Zoom Wedding,1.0,109.0,6.0,9
NowThisNews,3360735427349891,https://m.facebook.com/story.php?story_fbid=3360735427349891&id=341163402640457,12.538888888888891,In This Together: DJ Group Hosts 9-Hour Virtual Dance Marathon,1.0,110.0,6.0,26
NowThisNews,3360867937336640,https://m.facebook.com/story.php?story_fbid=3360867937336640&id=341163402640457,14.286111111111113,Hydroxychloroquine: What You Need To Know About The Drug That Trump Keeps Pushing,1.0,79.0,95.0,26
NowThisNews,3360752094014891,https://m.facebook.com/story.php?story_fbid=3360752094014891&id=341163402640457,15.285,Federal Vaccine Director Says He Was Fired For Putting Science Over “Politics And Cronyism”,1.0,326.0,181.0,330
NowThisNews,3360334160723351,https://m.facebook.com/story.php?story_fbid=3360334160723351&id=341163402640457,18.044166666666666,Las Vegas Mayor Blasted For Baffling Comments On Reopening City,1.0,552.0,592.0,237
NowThisNews,3360281154061985,https://m.facebook.com/story.php?story_fbid=3360281154061985&id=341163402640457,18.9825,You Can Buy Props From “Midsommar” & “Uncut Gems” To Support COVID-19 Relief,1.0,51.0,6.0,7
NowThisNews,3359685607454873,https://m.facebook.com/story.php?story_fbid=3359685607454873&id=341163402640457,23.127777777777773,UN Official Warns That The Coronavirus Could Cause Famines Of “Biblical Proportions”,1.0,131.0,58.0,65
NowThisNews,3357063797717054,https://m.facebook.com/story.php?story_fbid=3357063797717054&id=341163402640457,9.040833333333332,"22 April at 11:00 ·
‘Caging animals for years is inhumane and deemed animal cruelty. Yet, it is considered rehabilitation for human beings?’",0.0,68.0,28.0,42
NowThisNews,3357062991050468,https://m.facebook.com/story.php?story_fbid=3357062991050468&id=341163402640457,10.030555555555557,"22 April at 11:00 ·
‘I’m not going to be ruled by commonsense precautions’ — This comedian spoofed Trump supporters who refuse to wear masks",0.0,339.0,104.0,86
NowThisNews,3357062164383884,https://m.facebook.com/story.php?story_fbid=3357062164383884&id=341163402640457,10.786944444444444,"22 April at 08:00 ·
‘We’re trying to do the right thing, and we don’t need to get attacked.’ — Watch anti-lockdown protesters taunt and shout at these nurses",0.0,1489.0,2228.0,2103
NowThisNews,3357725954317505,https://m.facebook.com/story.php?story_fbid=3357725954317505&id=341163402640457,15.278888888888886,Sea Turtles Are Thriving While Beaches Are Temporarily Closed,1.0,7218.0,183.0,695
NowThisNews,3357279624362138,https://m.facebook.com/story.php?story_fbid=3357279624362138&id=341163402640457,18.531944444444445,First Coronavirus-Related Death In U.S. Came Weeks Before Previously Thought,1.0,225.0,77.0,176
NowThisNews,3357260721030695,https://m.facebook.com/story.php?story_fbid=3357260721030695&id=341163402640457,19.011388888888884,CDC Warns of Second Wave of COVID-19 During Flu Season,1.0,689.0,212.0,960
NowThisNews,3356933877730046,https://m.facebook.com/story.php?story_fbid=3356933877730046&id=341163402640457,20.041944444444443,"22 April at 04:51 ·
Earth Day 2020 is as strange as days come. We're inside as spring blossoms, the birds chirp louder and the skies shuck off their winter greys. Usually, we'd be lit up with spring fever, out hiking, picnicking and vibing on the environment. This year, we're not.
Yet, beyond our walls...nature rolls on with its wild beauty and annual renewal, its overwhelming aliveness. So, to celebrate Earth Day, here's a little visual toast to earth and a reminder that sometime in the future, we'll be out in the sun together once again. We're always so grateful for the privilege of filming in nature...because after all, there's nothing like a collaboration with Mother Earth: the greatest artist that's ever been. #earthday
Thank you to all our Convicts filmmakers
Music: RÜFÜS DU SOL- “Brighter”",0.0,73.0,8.0,7
NowThisNews,3356734704416630,https://m.facebook.com/story.php?story_fbid=3356734704416630&id=341163402640457,21.28361111111111,LGBTQ+ Muslim Community Prepares for First-Ever Muslim Pride Festival,1.0,1051.0,219.0,468
NowThisNews,3356870297736404,https://m.facebook.com/story.php?story_fbid=3356870297736404&id=341163402640457,21.514444444444447,NowThis Producer Lucy Biggers Uses Instagram to Mobilize People Around Climate Action,1.0,39.0,5.0,2
NowThisNews,3356742871082480,https://m.facebook.com/story.php?story_fbid=3356742871082480&id=341163402640457,22.042222222222218,How Is Coronavirus Impacting The Earth?,1.0,260.0,14.0,90
NowThisNews,3354010728022361,https://m.facebook.com/story.php?story_fbid=3354010728022361&id=341163402640457,9.038888888888891,"21 April at 11:00 ·
This lawyer helps people serving life sentences earn parole and win back their freedom",0.0,183.0,14.0,10
NowThisNews,3354009788022455,https://m.facebook.com/story.php?story_fbid=3354009788022455&id=341163402640457,10.028888888888886,"21 April at 11:00 ·
People donning scrubs came head-to-head with anti-lockdown protesters in Colorado",0.0,759.0,409.0,769
NowThisNews,3354008834689217,https://m.facebook.com/story.php?story_fbid=3354008834689217&id=341163402640457,10.785833333333333,"21 April at 08:00 ·
Trump told this CBS reporter to ‘keep her voice down’ when she asked the coronavirus question on everybody’s mind",0.0,1792.0,821.0,2251
NowThisNews,3354898951266872,https://m.facebook.com/story.php?story_fbid=3354898951266872&id=341163402640457,15.538333333333336,First At-Home COVID-19 Test Approved by FDA,1.0,170.0,44.0,21
NowThisNews,3354328254657275,https://m.facebook.com/story.php?story_fbid=3354328254657275&id=341163402640457,16.2925,"21 April at 09:00 ·
4/20 might be over, but you can still celebrate the high holiday all week long — here’s what you need to know before you light up during the pandemic",0.0,48.0,14.0,6
NowThisNews,3354585847964849,https://m.facebook.com/story.php?story_fbid=3354585847964849&id=341163402640457,17.028333333333332,People in New York Can Get Married on Video Chat — Will More States Follow?,1.0,256.0,20.0,74
NowThisNews,3354625457960888,https://m.facebook.com/story.php?story_fbid=3354625457960888&id=341163402640457,17.543333333333333,Trump Says He'll Suspend Immigration During A Pandemic — But Can He?,1.0,126.0,142.0,54
NowThisNews,3354578567965577,https://m.facebook.com/story.php?story_fbid=3354578567965577&id=341163402640457,18.035277777777782,These Southern States Will Begin Reopening Despite COVID-19 Spread,1.0,208.0,312.0,78
NowThisNews,3354507737972660,https://m.facebook.com/story.php?story_fbid=3354507737972660&id=341163402640457,18.540833333333328,"22 July 2019 at 07:27 ·
Robert De Niro, Rob Reiner, Sophia Bush, Stephen King, Jonathan Van Ness, and more are cutting through the Trump administration’s lies about the Mueller report.",0.0,400.0,161.0,753
NowThisNews,3354483954641705,https://m.facebook.com/story.php?story_fbid=3354483954641705&id=341163402640457,19.03361111111111,"13 April at 08:00 ·
‘I’m not a doctor, but—’ Trump keeps giving his medical opinion to the American people and the consequences could be deadly",0.0,469.0,519.0,355
NowThisNews,3354220841334683,https://m.facebook.com/story.php?story_fbid=3354220841334683&id=341163402640457,21.043333333333333,"The 6 Factors Societies Need To Reopen, According to WHO",1.0,88.0,20.0,25
NowThisNews,3354231954666905,https://m.facebook.com/story.php?story_fbid=3354231954666905&id=341163402640457,21.294166666666666,"The 6 Factors Societies Need To Reopen, According to WHO",1.0,24.0,11.0,3
NowThisNews,3353979284692172,https://m.facebook.com/story.php?story_fbid=3353979284692172&id=341163402640457,23.032222222222227,The Boston Marathon: A Brief History After Its First Postponement In Nearly A Century,1.0,39.0,0.0,7
NowThisNews,3351429998280434,https://m.facebook.com/story.php?story_fbid=3351429998280434&id=341163402640457,9.031111111111109,"20 April at 11:00 ·
’People are going to start hurting individuals, man, ‘cause they afraid’ — These inmates are sharing their fears about being incarcerated during the coronavirus pandemic",0.0,73.0,89.0,114
NowThisNews,3351429051613862,https://m.facebook.com/story.php?story_fbid=3351429051613862&id=341163402640457,10.037222222222224,"20 April at 11:00 ·
Trump was busy golfing when the WHO warned of COVID-19 in early January — here’s a timeline of everything leading up to their feud",0.0,169.0,133.0,143
NowThisNews,3351428228280611,https://m.facebook.com/story.php?story_fbid=3351428228280611&id=341163402640457,10.793611111111113,"20 April at 08:00 ·
People across the U.S., many of whom are vocal Trump supporters, are protesting stay-at-home orders.
COVID-19 has killed more than 37,000 people in America within the last 7 weeks.",0.0,344.0,1060.0,158
